Albania	40.0699996948242
Albania	39.8499984741211
Albania	46.6100006103516
Albania	42.1100006103516
Albania	42.9199981689453
Albania	42.1100006103516
Algeria	64.6100006103516
Algeria	61.9000015258789
Algeria	67.9300003051758
Algeria	34.4799995422363
Argentina	73.1600036621094
Argentina	67.0100021362305
Argentina	69.9100036621094
Argentina	70.8199996948242
Argentina	71.1900024414063
Argentina	72.5299987792969
Argentina	72.9499969482422
Argentina	72.6500015258789
Argentina	72.7699966430664
Argentina	73.1500015258789
Argentina	71.1999969482422
Argentina	71.5199966430664
Armenia	62.0999984741211
Armenia	63.1199989318848
Armenia	60.4300003051758
Armenia	62.3400001525879
Armenia	59.25
Armenia	59.6300010681152
Armenia	61.8800010681152
Armenia	57.2599983215332
Aruba	87.5400009155273
Aruba	86.0299987792969
Australia	75.2099990844727
Australia	75.6800003051758
Australia	75.8600006103516
Australia	76.0
Australia	76.6500015258789
Australia	77.5500030517578
Australia	77.8600006103516
Australia	77.4599990844727
Australia	77.4300003051758
Australia	78.1900024414063
Australia	79.0500030517578
Australia	79.2699966430664
Australia	78.9800033569336
Australia	79.120002746582
Australia	79.0899963378906
Austria	85.3499984741211
Austria	85.7200012207031
Austria	85.2099990844727
Austria	84.9199981689453
Austria	84.8499984741211
Austria	84.4599990844727
Austria	84.3899993896484
Austria	84.1999969482422
Austria	83.9199981689453
Austria	84.4499969482422
Austria	84.6399993896484
Austria	84.4599990844727
Austria	84.25
Austria	84.6800003051758
Azerbaijan	33.7799987792969
Azerbaijan	56.2400016784668
Azerbaijan	33.1800003051758
Azerbaijan	47.4500007629395
Azerbaijan	50.7400016784668
Azerbaijan	47.7099990844727
Azerbaijan	35.7599983215332
Azerbaijan	35.310001373291
Azerbaijan	34.6800003051758
Azerbaijan	37.4099998474121
Azerbaijan	37.5400009155273
Azerbaijan	37.25
Azerbaijan	36.6800003051758
Bahamas	80.870002746582
Bahamas	86.7300033569336
Bahamas	82.9000015258789
Bahrain	97.9700012207031
Bangladesh	13.8299999237061
Bangladesh	14.5500001907349
Bangladesh	16.9899997711182
Bangladesh	26.4599990844727
Barbados	81.0899963378906
Barbados	80.120002746582
Barbados	79.5
Barbados	78.4199981689453
Belarus	93.5299987792969
Belgium	81.25
Belgium	83.1100006103516
Belgium	83.0299987792969
Belgium	82.9700012207031
Belgium	82.4700012207031
Belgium	82.3600006103516
Belgium	82.5699996948242
Belgium	82.9899978637695
Belgium	82.3199996948242
Belgium	82.6900024414063
Belgium	82.5199966430664
Belgium	82.4400024414063
Belgium	81.2099990844727
Belgium	82.1399993896484
Belize	66.879997253418
Belize	71.2799987792969
Benin	12.5299997329712
Bermuda	81.7900009155273
Bermuda	82.6900024414063
Bermuda	78.2399978637695
Bhutan	51.9199981689453
Bhutan	36.0200004577637
Bhutan	37.8499984741211
Bhutan	39.8600006103516
Bhutan	43.5299987792969
Bhutan	39.560001373291
Bhutan	36.7700004577637
Bolivia	36.1699981689453
Bolivia	42.7299995422363
Bolivia	40.0099983215332
Bolivia	38.4599990844727
Bolivia	43.0699996948242
Bolivia	46.5400009155273
Bolivia	44.7299995422363
Bolivia	42.310001373291
Bolivia	40.4099998474121
Botswana	74.3499984741211
Botswana	62.2099990844727
Botswana	70.620002746582
Botswana	68.2399978637695
Brazil	62.9799995422363
Brazil	60.310001373291
Brazil	60.0999984741211
Brazil	60.9500007629395
Brazil	61.2599983215332
Brazil	61.8899993896484
Brazil	64.3199996948242
Brazil	64.9899978637695
Brazil	65.5400009155273
Brazil	65.4700012207031
Brazil	64.4700012207031
Bulgaria	80.9000015258789
Bulgaria	83.0999984741211
Bulgaria	84.1500015258789
Bulgaria	84.9400024414063
Bulgaria	81.6100006103516
Bulgaria	85.3300018310547
Bulgaria	85.1800003051758
Bulgaria	85.2600021362305
Bulgaria	85.4800033569336
Bulgaria	80.5999984741211
Bulgaria	85.9100036621094
Bulgaria	85.1100006103516
Bulgaria	84.6999969482422
Bulgaria	85.129997253418
Burkina Faso	8.05000019073486
Burundi	8.47999954223633
Cambodia	35.3800010681152
Cambodia	51.5200004577637
Cambodia	49.0999984741211
Cameroon	28.6399993896484
Canada	80.9400024414063
Canada	81.5899963378906
Canada	81.0899963378906
Canada	80.9199981689453
Canada	80.7699966430664
Canada	81.2900009155273
Canada	80.8600006103516
Canada	80.6800003051758
Canada	80.0199966430664
Canada	80.2900009155273
Canada	81.1100006103516
Canada	81.2399978637695
Canada	81.4100036621094
Canada	81.5100021362305
Canada	81.4199981689453
Cayman Islands	89.2799987792969
Cayman Islands	86.8499984741211
Cayman Islands	86.4499969482422
Cayman Islands	89.1900024414063
Cayman Islands	87.75
Cayman Islands	88.0899963378906
Cayman Islands	88.0100021362305
Cayman Islands	84.4100036621094
Cayman Islands	89.0
Chile	66.1600036621094
Chile	66.1100006103516
Chile	65.6999969482422
Chile	67.7900009155273
Chile	69.5899963378906
Chile	70.8399963378906
Chile	71.8199996948242
Chile	70.2399978637695
Chile	72.1800003051758
Chile	74.4599990844727
Chile	74.4000015258789
Chile	74.0599975585938
Chile	73.7300033569336
Chile	73.7399978637695
Colombia	53.6800003051758
Colombia	47.8899993896484
Colombia	48.2799987792969
Colombia	46.9799995422363
Colombia	50.7299995422363
Colombia	53.2400016784668
Colombia	47.310001373291
Colombia	46.2400016784668
Colombia	45.5
Colombia	45.5699996948242
Colombia	46.560001373291
Colombia	47.060001373291
Colombia	48.1599998474121
Colombia	48.1100006103516
Costa Rica	68.6100006103516
Costa Rica	67.8099975585938
Costa Rica	70.4800033569336
